object_type,schema_name,object_name,parent_object,extra_info,owner,comment
type,extensions,pg_stat_statements_info,null,pg_stat_statements_info,null,null
type,extensions,pg_stat_statements,null,pg_stat_statements,null,null
type,auth,users,null,auth.users,null,null
type,auth,refresh_tokens,null,auth.refresh_tokens,null,null
type,auth,audit_log_entries,null,auth.audit_log_entries,null,null
type,auth,instances,null,auth.instances,null,null
type,auth,schema_migrations,null,auth.schema_migrations,null,null
type,storage,objects,null,storage.objects,null,null
type,storage,buckets,null,storage.buckets,null,null
type,storage,migrations,null,storage.migrations,null,null
type,vault,secrets,null,vault.secrets,null,null
type,vault,decrypted_secrets,null,vault.decrypted_secrets,null,null
type,public,estoque_baixa_log,null,estoque_baixa_log,null,null
type,auth,identities,null,auth.identities,null,null
type,auth,sessions,null,auth.sessions,null,null
type,auth,factor_type,null,auth.factor_type,null,null
type,auth,factor_status,null,auth.factor_status,null,null
type,auth,aal_level,null,auth.aal_level,null,null
type,auth,mfa_factors,null,auth.mfa_factors,null,null
type,auth,mfa_challenges,null,auth.mfa_challenges,null,null
type,auth,mfa_amr_claims,null,auth.mfa_amr_claims,null,null
type,auth,sso_providers,null,auth.sso_providers,null,null
type,auth,sso_domains,null,auth.sso_domains,null,null
type,auth,saml_providers,null,auth.saml_providers,null,null
type,auth,saml_relay_states,null,auth.saml_relay_states,null,null
type,auth,code_challenge_method,null,auth.code_challenge_method,null,null
type,auth,flow_state,null,auth.flow_state,null,null
type,auth,one_time_token_type,null,auth.one_time_token_type,null,null
type,auth,one_time_tokens,null,auth.one_time_tokens,null,null
type,realtime,schema_migrations,null,realtime.schema_migrations,null,null
type,storage,s3_multipart_uploads,null,storage.s3_multipart_uploads,null,null
type,storage,s3_multipart_uploads_parts,null,storage.s3_multipart_uploads_parts,null,null
type,realtime,action,null,realtime.action,null,null
type,realtime,wal_rls,null,realtime.wal_rls,null,null
type,realtime,wal_column,null,realtime.wal_column,null,null
type,public,empresa_counters,null,empresa_counters,null,null
type,realtime,equality_op,null,realtime.equality_op,null,null
type,realtime,user_defined_filter,null,realtime.user_defined_filter,null,null
type,realtime,subscription,null,realtime.subscription,null,null
type,storage,prefixes,null,storage.prefixes,null,null
type,storage,buckettype,null,storage.buckettype,null,null
type,storage,buckets_analytics,null,storage.buckets_analytics,null,null
type,public,v_agendamentos_detalhado,null,v_agendamentos_detalhado,null,null
type,public,caixa_sessoes,null,caixa_sessoes,null,null
type,public,payment_method,null,payment_method,null,null
type,public,mesas,null,mesas,null,null
type,supabase_migrations,schema_migrations,null,supabase_migrations.schema_migrations,null,null
type,supabase_migrations,seed_files,null,supabase_migrations.seed_files,null,null
type,public,finalizadoras,null,finalizadoras,null,null
type,auth,oauth_registration_type,null,auth.oauth_registration_type,null,null
type,auth,oauth_clients,null,auth.oauth_clients,null,null
type,public,agenda_settings,null,agenda_settings,null,null
type,public,movimentos_saldo,null,movimentos_saldo,null,null
type,realtime,messages_2025_12_06,null,realtime.messages_2025_12_06,null,null
type,realtime,messages_2025_12_06,null,realtime.messages_2025_12_06,null,null
type,realtime,messages,null,realtime.messages,null,null
type,public,user_ui_settings,null,user_ui_settings,null,null
type,realtime,messages_2025_12_08,null,realtime.messages_2025_12_08,null,null
type,realtime,messages_2025_12_10,null,realtime.messages_2025_12_10,null,null
type,realtime,messages_2025_12_08,null,realtime.messages_2025_12_08,null,null
type,realtime,messages_2025_12_10,null,realtime.messages_2025_12_10,null,null
type,public,payment_status,null,payment_status,null,null
type,public,contas_pagar_baixas,null,contas_pagar_baixas,null,null
type,public,produto_categorias,null,produto_categorias,null,null
type,public,empresas,null,empresas,null,null
type,public,quadras,null,quadras,null,null
type,public,clientes,null,clientes,null,null
type,public,produtos,null,produtos,null,null
type,public,itens_venda,null,itens_venda,null,null
type,public,vendas,null,vendas,null,null
type,public,usuarios,null,usuarios,null,null
type,public,comanda_historico,null,comanda_historico,null,null
type,public,estoque_reservado,null,estoque_reservado,null,null
type,public,colaboradores,null,colaboradores,null,null
type,public,agendamentos,null,agendamentos,null,null
type,realtime,messages_2025_12_07,null,realtime.messages_2025_12_07,null,null
type,realtime,messages_2025_12_09,null,realtime.messages_2025_12_09,null,null
type,realtime,messages_2025_12_07,null,realtime.messages_2025_12_07,null,null
type,realtime,messages_2025_12_09,null,realtime.messages_2025_12_09,null,null
type,public,mesa_status,null,mesa_status,null,null
type,public,comanda_status,null,comanda_status,null,null
type,public,caixa_mov_tipo,null,caixa_mov_tipo,null,null
type,public,comandas,null,comandas,null,null
type,public,comanda_itens,null,comanda_itens,null,null
type,public,pagamentos,null,pagamentos,null,null
type,public,caixa_movimentos,null,caixa_movimentos,null,null
type,public,v_agendamento_participantes,null,v_agendamento_participantes,null,null
type,public,agendamento_participantes,null,agendamento_participantes,null,null
type,public,comanda_clientes,null,comanda_clientes,null,null
type,storage,buckets_vectors,null,storage.buckets_vectors,null,null
type,storage,vector_indexes,null,storage.vector_indexes,null,null
type,auth,oauth_authorization_status,null,auth.oauth_authorization_status,null,null
type,auth,oauth_response_type,null,auth.oauth_response_type,null,null
type,auth,oauth_authorizations,null,auth.oauth_authorizations,null,null
type,auth,oauth_consents,null,auth.oauth_consents,null,null
type,public,caixa_resumos,null,caixa_resumos,null,null
type,public,caixa_movimentacoes,null,caixa_movimentacoes,null,null
type,auth,oauth_client_type,null,auth.oauth_client_type,null,null
type,public,contas_receber,null,contas_receber,null,null
type,public,contas_receber_baixas,null,contas_receber_baixas,null,null
type,public,contas_pagar,null,contas_pagar,null,null
type,public,compras,null,compras,null,null
type,public,compras_itens,null,compras_itens,null,null
type,public,quadras_dias_funcionamento,null,quadras_dias_funcionamento,null,null
type,public,v_agendamentos_isis,null,v_agendamentos_isis,null,null
type,realtime,messages_2025_12_11,null,realtime.messages_2025_12_11,null,null
type,realtime,messages_2025_12_11,null,realtime.messages_2025_12_11,null,null
type,public,isis_conversas,null,isis_conversas,null,null
type,net,http_method,null,net.http_method,null,null
type,net,http_request_queue,null,net.http_request_queue,null,null
type,net,_http_response,null,net._http_response,null,null
type,net,request_status,null,net.request_status,null,null
type,net,http_response,null,net.http_response,null,null
type,net,http_response_result,null,net.http_response_result,null,null
type,supabase_functions,migrations,null,supabase_functions.migrations,null,null
type,supabase_functions,hooks,null,supabase_functions.hooks,null,null
extension,pg_catalog,plpgsql,null,1.0,null,PL/pgSQL procedural language
extension,extensions,pg_net,null,0.14.0,null,Async HTTP
extension,extensions,pgcrypto,null,1.3,null,cryptographic functions
extension,extensions,uuid-ossp,null,1.1,null,generate universally unique identifiers (UUIDs)
extension,extensions,pg_stat_statements,null,1.11,null,track planning and execution statistics of all SQL statements executed
extension,vault,supabase_vault,null,0.3.1,null,Supabase Vault Extension
extension,graphql,pg_graphql,null,1.5.11,null,pg_graphql: GraphQL support
extension,public,unaccent,null,1.1,null,text search dictionary that removes accents
extension,public,pg_trgm,null,1.6,null,text similarity measurement and index searching based on trigrams
extension,public,unaccent,null,1.1,null,text search dictionary that removes accents
extension,public,pg_trgm,null,1.6,null,text similarity measurement and index searching based on trigrams
grant,public,idx_produtos_categoria,null,null,postgres,null
grant,auth,sso_providers_pkey,null,null,supabase_auth_admin,null
grant,auth,sso_providers_resource_id_idx,null,null,supabase_auth_admin,null
grant,auth,sso_domains_pkey,null,null,supabase_auth_admin,null
grant,auth,sso_domains_sso_provider_id_idx,null,null,supabase_auth_admin,null
grant,auth,sso_domains_domain_idx,null,null,supabase_auth_admin,null
grant,extensions,pg_stat_statements_info,null,"postgres=a*r*w*d*D*x*t*m*/postgres,=r/postgres,dashboard_user=arwdDxtm/postgres",postgres,null
grant,extensions,pg_stat_statements,null,"postgres=a*r*w*d*D*x*t*m*/postgres,=r/postgres,dashboard_user=arwdDxtm/postgres",postgres,null
grant,graphql,seq_schema_version,null,"supabase_admin=rwU/supabase_admin,postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin",supabase_admin,null
grant,auth,amr_id_pk,null,null,supabase_auth_admin,null
grant,auth,user_id_created_at_idx,null,null,supabase_auth_admin,null
grant,auth,factor_id_created_at_idx,null,null,supabase_auth_admin,null
grant,auth,sessions_user_id_idx,null,null,supabase_auth_admin,null
grant,auth,refresh_tokens_session_id_revoked_idx,null,null,supabase_auth_admin,null
grant,auth,sso_domains,null,"postgres=ar*wdDxtm/supabase_auth_admin,supabase_auth_admin=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin",supabase_auth_admin,null
grant,auth,saml_providers_pkey,null,null,supabase_auth_admin,null
grant,auth,saml_providers_entity_id_key,null,null,supabase_auth_admin,null
grant,supabase_migrations,schema_migrations_pkey,null,null,postgres,null
grant,auth,saml_providers_sso_provider_id_idx,null,null,supabase_auth_admin,null
grant,auth,saml_providers,null,"postgres=ar*wdDxtm/supabase_auth_admin,supabase_auth_admin=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin",supabase_auth_admin,null
grant,auth,sso_providers,null,"postgres=ar*wdDxtm/supabase_auth_admin,supabase_auth_admin=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin",supabase_auth_admin,null
grant,supabase_migrations,schema_migrations,null,null,postgres,null
grant,supabase_migrations,seed_files,null,null,postgres,null
grant,supabase_migrations,seed_files_pkey,null,null,postgres,null
grant,auth,schema_migrations,null,supabase_auth_admin=arwdDxtm/supabase_auth_admin,supabase_auth_admin,null
grant,realtime,ix_realtime_subscription_entity,null,null,supabase_admin,null
grant,public,idx_vendas_empresa_status,null,null,postgres,null
grant,public,agendamento_participantes_pkey,null,null,postgres,null
grant,public,idx_vendas_criado_em,null,null,postgres,null
grant,realtime,messages_pkey,null,null,supabase_realtime_admin,null
grant,public,idx_comandas_empresa_status,null,null,postgres,null
grant,public,idx_comandas_fechado_em,null,null,postgres,null
grant,auth,refresh_tokens_pkey,null,null,supabase_auth_admin,null
grant,auth,refresh_tokens_instance_id_idx,null,null,supabase_auth_admin,null
grant,auth,refresh_tokens_instance_id_user_id_idx,null,null,supabase_auth_admin,null
grant,auth,users_pkey,null,null,supabase_auth_admin,null
grant,public,idx_itens_venda_empresa,null,null,postgres,null
grant,auth,instances,null,"supabase_auth_admin=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin,postgres=ar*wdDxtm/supabase_auth_admin",supabase_auth_admin,null
grant,public,idx_compras_ativo,null,null,postgres,null
grant,public,produto_categorias_pkey,null,null,postgres,null
grant,public,companies_pkey,null,null,postgres,null
grant,auth,refresh_tokens_token_unique,null,null,supabase_auth_admin,null
grant,public,companies_company_code_key,null,null,postgres,null
grant,public,ux_produto_categorias_empresa_nome,null,null,postgres,null
grant,public,idx_compras_empresa_ativo,null,null,postgres,null
grant,auth,audit_log_entries_pkey,null,null,supabase_auth_admin,null
grant,auth,audit_logs_instance_id_idx,null,null,supabase_auth_admin,null
grant,auth,instances_pkey,null,null,supabase_auth_admin,null
grant,auth,schema_migrations_pkey,null,null,supabase_auth_admin,null
grant,auth,sessions_pkey,null,null,supabase_auth_admin,null
grant,public,idx_produtos_codigo_barras,null,null,postgres,null
grant,auth,users_instance_id_idx,null,null,supabase_auth_admin,null
grant,auth,refresh_tokens_id_seq,null,"supabase_auth_admin=rwU/supabase_auth_admin,dashboard_user=rwU/supabase_auth_admin,postgres=rwU/supabase_auth_admin",supabase_auth_admin,null
grant,public,idx_produtos_ncm,null,null,postgres,null
grant,public,idx_produtos_marca,null,null,postgres,null
grant,public,idx_produtos_grupo,null,null,postgres,null
grant,auth,confirmation_token_idx,null,null,supabase_auth_admin,null
grant,auth,refresh_tokens_parent_idx,null,null,supabase_auth_admin,null
grant,auth,recovery_token_idx,null,null,supabase_auth_admin,null
grant,auth,users_instance_id_email_idx,null,null,supabase_auth_admin,null
grant,auth,email_change_token_new_idx,null,null,supabase_auth_admin,null
grant,auth,reauthentication_token_idx,null,null,supabase_auth_admin,null
grant,auth,email_change_token_current_idx,null,null,supabase_auth_admin,null
grant,auth,users,null,"supabase_auth_admin=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin,postgres=ar*wdDxtm/supabase_auth_admin",supabase_auth_admin,null
grant,auth,audit_log_entries,null,"supabase_auth_admin=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin,postgres=ar*wdDxtm/supabase_auth_admin",supabase_auth_admin,null
grant,public,produto_categorias,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,users_pkey,null,null,postgres,null
grant,public,quadras_dias_funcionamento_pkey,null,null,postgres,null
grant,storage,buckets,null,"supabase_storage_admin=a*r*w*d*D*x*t*m*/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,postgres=a*r*w*d*D*x*t*m*/supabase_storage_admin",supabase_storage_admin,null
grant,public,usuarios,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,storage,migrations,null,supabase_storage_admin=arwdDxtm/supabase_storage_admin,supabase_storage_admin,null
grant,auth,mfa_factors_pkey,null,null,supabase_auth_admin,null
grant,storage,migrations_pkey,null,null,supabase_storage_admin,null
grant,storage,migrations_name_key,null,null,supabase_storage_admin,null
grant,auth,mfa_factors_user_friendly_name_unique,null,null,supabase_auth_admin,null
grant,storage,objects_pkey,null,null,supabase_storage_admin,null
grant,auth,mfa_challenges_pkey,null,null,supabase_auth_admin,null
grant,auth,refresh_tokens,null,"supabase_auth_admin=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin,postgres=ar*wdDxtm/supabase_auth_admin",supabase_auth_admin,null
grant,storage,bucketid_objname,null,null,supabase_storage_admin,null
grant,storage,name_prefix_search,null,null,supabase_storage_admin,null
grant,public,ux_agendamentos_empresa_codigo,null,null,postgres,null
grant,public,idx_quadras_dias_funcionamento_quadra_dia_semana,null,null,postgres,null
grant,public,idx_quadras_dias_funcionamento_quadra_data_fechamento,null,null,postgres,null
grant,vault,secrets_pkey,null,null,supabase_admin,null
grant,vault,secrets_name_idx,null,null,supabase_admin,null
grant,public,idx_caixa_sessoes_empresa,null,null,postgres,null
grant,auth,mfa_amr_claims_session_id_authentication_method_pkey,null,null,supabase_auth_admin,null
grant,vault,secrets,null,"supabase_admin=arwdDxtm/supabase_admin,postgres=r*d*D*x*/supabase_admin,service_role=rd/supabase_admin",supabase_admin,null
grant,vault,decrypted_secrets,null,"supabase_admin=arwdDxtm/supabase_admin,postgres=r*d*D*x*/supabase_admin,service_role=rd/supabase_admin",supabase_admin,null
grant,auth,saml_relay_states_pkey,null,null,supabase_auth_admin,null
grant,public,customers_pkey,null,null,postgres,null
grant,auth,saml_relay_states_sso_provider_id_idx,null,null,supabase_auth_admin,null
grant,auth,saml_relay_states_for_email_idx,null,null,supabase_auth_admin,null
grant,public,idx_comandas_mesa_status,null,null,postgres,null
grant,public,products_pkey,null,null,postgres,null
grant,public,idx_quadras_dias_funcionamento_quadra,null,null,postgres,null
grant,public,idx_quadras_dias_funcionamento_empresa,null,null,postgres,null
grant,auth,users_email_partial_key,null,null,supabase_auth_admin,null
grant,public,idx_quadras_dias_funcionamento_data,null,null,postgres,null
grant,auth,mfa_factors_user_id_idx,null,null,supabase_auth_admin,null
grant,public,sales_pkey,null,null,postgres,null
grant,auth,users_phone_key,null,null,supabase_auth_admin,null
grant,auth,flow_state_pkey,null,null,supabase_auth_admin,null
grant,auth,idx_auth_code,null,null,supabase_auth_admin,null
grant,public,bookings_pkey,null,null,postgres,null
grant,auth,idx_user_id_auth_method,null,null,supabase_auth_admin,null
grant,auth,refresh_tokens_updated_at_idx,null,null,supabase_auth_admin,null
grant,auth,flow_state_created_at_idx,null,null,supabase_auth_admin,null
grant,auth,saml_relay_states_created_at_idx,null,null,supabase_auth_admin,null
grant,auth,sessions_not_after_idx,null,null,supabase_auth_admin,null
grant,auth,mfa_challenge_created_at_idx,null,null,supabase_auth_admin,null
grant,auth,identities_user_id_idx,null,null,supabase_auth_admin,null
grant,auth,identities_email_idx,null,null,supabase_auth_admin,null
grant,auth,identities_pkey,null,null,supabase_auth_admin,null
grant,auth,saml_relay_states,null,"postgres=ar*wdDxtm/supabase_auth_admin,supabase_auth_admin=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin",supabase_auth_admin,null
grant,auth,flow_state,null,"postgres=ar*wdDxtm/supabase_auth_admin,supabase_auth_admin=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin",supabase_auth_admin,null
grant,auth,identities,null,"postgres=ar*wdDxtm/supabase_auth_admin,supabase_auth_admin=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin",supabase_auth_admin,null
grant,auth,identities_provider_id_provider_unique,null,null,supabase_auth_admin,null
grant,auth,users_is_anonymous_idx,null,null,supabase_auth_admin,null
grant,public,idx_mesas_codigo_empresa,null,null,postgres,null
grant,auth,one_time_tokens_pkey,null,null,supabase_auth_admin,null
grant,auth,one_time_tokens_token_hash_hash_idx,null,null,supabase_auth_admin,null
grant,auth,one_time_tokens_relates_to_hash_idx,null,null,supabase_auth_admin,null
grant,auth,one_time_tokens_user_id_token_type_key,null,null,supabase_auth_admin,null
grant,public,uq_mesas_empresa_numero,null,null,postgres,null
grant,auth,mfa_amr_claims,null,"postgres=ar*wdDxtm/supabase_auth_admin,supabase_auth_admin=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin",supabase_auth_admin,null
grant,auth,one_time_tokens,null,"postgres=ar*wdDxtm/supabase_auth_admin,supabase_auth_admin=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin",supabase_auth_admin,null
grant,public,compras_chave_nfe_ativa_unique,null,null,postgres,null
grant,public,sale_items_pkey,null,null,postgres,null
grant,public,vendas,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,idx_comanda_itens_produto,null,null,postgres,null
grant,auth,mfa_factors_last_challenged_at_key,null,null,supabase_auth_admin,null
grant,auth,unique_phone_factor_per_user,null,null,supabase_auth_admin,null
grant,auth,mfa_challenges,null,"postgres=ar*wdDxtm/supabase_auth_admin,supabase_auth_admin=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin",supabase_auth_admin,null
grant,auth,sso_providers_resource_id_pattern_idx,null,null,supabase_auth_admin,null
grant,realtime,schema_migrations_pkey,null,null,supabase_admin,null
grant,public,itens_venda,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,storage,s3_multipart_uploads_pkey,null,null,supabase_storage_admin,null
grant,public,uq_finalizadoras_empresa_nome,null,null,postgres,null
grant,storage,buckets_pkey,null,null,supabase_storage_admin,null
grant,storage,bname,null,null,supabase_storage_admin,null
grant,storage,idx_objects_bucket_id_name,null,null,supabase_storage_admin,null
grant,public,idx_comanda_clientes_empresa,null,null,postgres,null
grant,storage,idx_multipart_uploads_list,null,null,supabase_storage_admin,null
grant,public,courts_pkey,null,null,postgres,null
grant,auth,sessions,null,"postgres=ar*wdDxtm/supabase_auth_admin,supabase_auth_admin=arwdDxtm/supabase_auth_admin,dashboard_user=arwdDxtm/supabase_auth_admin",supabase_auth_admin,null
grant,storage,s3_multipart_uploads_parts_pkey,null,null,supabase_storage_admin,null
grant,realtime,wal_rls,null,null,supabase_admin,null
grant,realtime,schema_migrations,null,"supabase_admin=arwdDxtm/supabase_admin,postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin,anon=r/supabase_admin,authenticated=r/supabase_admin,service_role=r/supabase_admin,supabase_realtime_admin=arwdDxtm/supabase_admin",supabase_admin,null
grant,realtime,subscription,null,"supabase_admin=arwdDxtm/supabase_admin,postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin,anon=r/supabase_admin,authenticated=r/supabase_admin,service_role=r/supabase_admin,supabase_realtime_admin=arwdDxtm/supabase_admin",supabase_admin,null
grant,public,idx_caixa_empresa,null,null,postgres,null
grant,public,agendamento_participantes_agendamento_id_idx,null,null,postgres,null
grant,public,v_agendamento_participantes,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,uq_caixa_aberto_por_empresa,null,null,postgres,null
grant,storage,s3_multipart_uploads_parts,null,"supabase_storage_admin=arwdDxtm/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=r/supabase_storage_admin,anon=r/supabase_storage_admin",supabase_storage_admin,null
grant,storage,s3_multipart_uploads,null,"supabase_storage_admin=arwdDxtm/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=r/supabase_storage_admin,anon=r/supabase_storage_admin",supabase_storage_admin,null
grant,realtime,user_defined_filter,null,null,supabase_admin,null
grant,public,idx_pagamentos_caixa,null,null,postgres,null
grant,public,gin_trgm_clientes_nome,null,null,postgres,null
grant,public,gin_trgm_clientes_email,null,null,postgres,null
grant,public,gin_trgm_clientes_telefone,null,null,postgres,null
grant,public,quadras,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,quadras,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,realtime,wal_column,null,null,supabase_admin,null
grant,public,idx_colaboradores_codigo_empresa,null,null,postgres,null
grant,public,agendamento_participantes,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,realtime,pk_subscription,null,null,supabase_admin,null
grant,realtime,subscription_subscription_id_entity_filters_key,null,null,supabase_admin,null
grant,realtime,subscription_id_seq,null,"supabase_admin=rwU/supabase_admin,postgres=rwU/supabase_admin,dashboard_user=rwU/supabase_admin,anon=U/supabase_admin,authenticated=U/supabase_admin,service_role=U/supabase_admin,supabase_realtime_admin=rwU/supabase_admin",supabase_admin,null
grant,storage,idx_prefixes_lower_name,null,null,supabase_storage_admin,null
grant,public,estoque_baixa_log_pkey,null,null,postgres,null
grant,public,idx_finalizadoras_codigo,null,null,postgres,null
grant,realtime,messages,null,"supabase_realtime_admin=arwdDxtm/supabase_realtime_admin,postgres=arwdDxtm/supabase_realtime_admin,dashboard_user=arwdDxtm/supabase_realtime_admin,anon=arw/supabase_realtime_admin,authenticated=arw/supabase_realtime_admin,service_role=arw/supabase_realtime_admin",supabase_realtime_admin,null
grant,public,user_profiles_pkey,null,null,postgres,null
grant,public,estoque_baixa_log,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,estoque_baixa_log,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,empresa_counters,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,idx_comanda_clientes_cliente,null,null,postgres,null
grant,public,comanda_clientes_comanda_idx,null,null,postgres,null
grant,public,colaboradores,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,storage,buckets_analytics,null,"supabase_storage_admin=arwdDxtm/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin",supabase_storage_admin,null
grant,public,agendamentos,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,realtime,messages_2025_12_09,null,"supabase_admin=arwdDxtm/supabase_admin,postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin",supabase_admin,null
grant,realtime,messages_2025_12_11_pkey,null,null,supabase_admin,null
grant,realtime,messages_2025_12_09,null,"supabase_admin=arwdDxtm/supabase_admin,postgres=arwdDxtm/supabase_admin,dashboard_user=arwdDxtm/supabase_admin",supabase_admin,null
grant,realtime,messages_2025_12_11_pkey,null,null,supabase_admin,null
grant,public,agendamentos,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,empresas_codigo_empresa_unique,null,null,postgres,null
grant,public,idx_colaboradores_ativo,null,null,postgres,null
grant,public,empresa_counters_pkey,null,null,postgres,null
grant,public,usuarios_codigo_empresa_idx,null,null,postgres,null
grant,public,quadras_codigo_empresa_idx,null,null,postgres,null
grant,storage,prefixes_pkey,null,null,supabase_storage_admin,null
grant,storage,prefixes,null,"supabase_storage_admin=arwdDxtm/supabase_storage_admin,service_role=arwdDxtm/supabase_storage_admin,authenticated=arwdDxtm/supabase_storage_admin,anon=arwdDxtm/supabase_storage_admin",supabase_storage_admin,null
grant,storage,idx_name_bucket_level_unique,null,null,supabase_storage_admin,null
grant,storage,objects_bucket_id_level_idx,null,null,supabase_storage_admin,null
grant,storage,idx_objects_lower_name,null,null,supabase_storage_admin,null
grant,public,companies_code_idx,null,null,postgres,null
grant,public,clientes_codigo_empresa_idx,null,null,postgres,null
grant,public,colaboradores_codigo_empresa_idx,null,null,postgres,null
grant,public,agendamentos_codigo_empresa_idx,null,null,postgres,null
grant,public,idx_agp_codigo_empresa,null,null,postgres,null
grant,public,idx_comanda_clientes_comanda,null,null,postgres,null
grant,public,idx_finalizadoras_codigo_sefaz,null,null,postgres,null
grant,public,produtos,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,produtos,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,idx_produtos_codigo_empresa,null,null,postgres,null
grant,public,ux_produtos_empresa_codigo_produto,null,null,postgres,null
grant,public,compras_pkey,null,null,postgres,null
grant,public,idx_produtos_importado_via_xml,null,null,postgres,null
grant,public,idx_produtos_fornecedor,null,null,postgres,null
grant,public,idx_produtos_importados,null,null,postgres,null
grant,public,idx_compras_empresa,null,null,postgres,null
grant,public,idx_compras_fornecedor,null,null,postgres,null
grant,public,idx_compras_data_emissao,null,null,postgres,null
grant,public,idx_compras_chave_nfe,null,null,postgres,null
grant,public,movimentos_saldo_pkey,null,null,postgres,null
grant,public,idx_mov_saldo_empresa,null,null,postgres,null
grant,public,idx_mov_saldo_cliente,null,null,postgres,null
grant,public,idx_mov_saldo_agendamento,null,null,postgres,null
grant,public,movimentos_saldo,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
grant,public,idx_compras_itens_selecionado,null,null,postgres,null
grant,public,comanda_clientes,null,"postgres=arwdDxtm/postgres,anon=arwdDxtm/postgres,authenticated=arwdDxtm/postgres,service_role=arwdDxtm/postgres",postgres,null
